indonesia,minang_ground_truth,hasil_terjemahan,bleu_score,meteor_score,ter_score,chrf_score
nama ilmiah dari spesies ini pertama kali diterbitkan pada tahun 2003 oleh edwards,namo ilmiah spesies ko pertamo kali ditabik'an pado taun 2003 dek edwards,namo ilmiah spesies ko pertamo kali ditabik &apos;an pado taun 2003 dek edwards,53.07074109851437,0.8844308184484136,16.666666666666664,92.47633009993672
"selain itu, tethya pulchra juga dapat menyerap oksigen dari air melalui proses difusi","salain itu, tethya pulchra dapek juo manyerap oksigen dari aia malalui proses difusi","salain itu, tethya pulchra dapek juo manyerap oksigen dari aia malalui proses difusi",100.00000000000004,0.9998177842565598,0.0,100.0
pendapatan domestik regional bruto pdrb tahun 2007 sebesar rp,pendapatan domestik regional bruto pdrb taun 2007 sagadang rp,pandapatan domestik regional bruto pdrb taun 2007 sagadang rp,86.33400213704509,0.8880208333333333,11.11111111111111,96.34953095897286
"huriah baru berusia 35 tahun ketika ia meninggal dalam kecelakaan pesawat pada 10 november 1971, yang jatuh ke laut di lepas pantai sumatra barat","huriah baru baumua 35 taun kutiko maningga dalam kacilakoan kapa tabang pado 10 november 1971, nan jatuah ka lauik lapeh pasisia sumatera barat","huriah baru baumua 35 taun katiko inyo maningga dalam kacilakaan kapatabang pado 10 november 1971, nan jatuah ka lauik di lapeh pantai sumatera barat",51.453801186459145,0.7811979172653187,30.434782608695656,84.26654774206041
"selain itu, semua bagian dari ikan bisa digunakan dalam hidangan ini baik utuh atau hanya beberapa bagian, yang mana bagian paling favorit yang disukai masyarakat adalah bagian kepala ikan","kudian, sado bagian dari ikan dapek digunoan dalam hidangan iko baiak sacaro utuah atau anyo sabagiannyo, nan ma bagian paliang disukoi adolah bagian kapalo ikan","salain itu, sado bagian dari ikan bisa digunoan dalam hidangan iko baik utuah atau hanyo babarapo bagian, nan mano bagian paliang favorit nan disukoi masyarakaik adolah bagian kapalo ikan",31.334523900626223,0.6843065693430656,48.0,69.17434062731621
nama ilmiah dari spesies ini pertama kali diterbitkan pada tahun 1946 oleh melloleitão,namo ilmiah spesies ko pertamo kali ditabik'an pado taun 1946 dek melloleitão,namo ilmiah spesies ko pertamo kali ditabik &apos;an pado taun 1946 dek melloleitão,53.07074109851437,0.8844308184484136,16.666666666666664,92.94822536050128
didirikan didasarkan atas permintaan dan kebutuhan masyarakat serta minat yang tinggi siswa tamatan sltp untuk melanjutkan pendidikan ke jenjang sekolah menengah atas pada tahun 1996.,didirikan didasarkan ateh permintaan dan kabutuahan masyarakaik sarato minat nan tinggi siswa tamatan sltp untuak malanjuikkan pandidikan ka janjang sikolah manangah ateh pado tahun 1996.,didirian didasarkan ateh pamintaan dan kabutuahan masyarakaik sarato minat nan tinggi siswa tamatan sltp untuak malanjuikan pandidikan ka janjang sikolah manangah ateh pado tahun 1996.,75.61559858236036,0.883633851970336,12.0,93.87953377271705
"sebagai sma standar sma lubuk alung membuka program ipa, ips dan bahasa.","sabagai sma standar sma lubuk alung mambukak program ipa, ips dan bahasa.","sabagai sma standar sma lubuk alung mambukak program ipa, ips dan bahaso.",85.5526185871245,0.9268808114961962,8.333333333333332,96.90469943598366
penelitian dalam ai menyangkut pembuatan mesin dan program komputer untuk mengotomatisasikan tugastugas yang membutuhkan perilaku cerdas,panalitian dalam ai menyangkuik pambuekan mesin jo program komputer untuak mangotomatisasian tugastugas nan mambutuhkan tingkah cerdas,panalitian dalam ai manyangkuik pambuekan mesin jo program komputer untuak mangotomatisasian tugastugas nan mambutuhkan parilaku cerdas,68.65065103648593,0.8706951530612245,12.5,89.06313746183626
"nas menikah dengan ida lochfiah, seorang gadis mandailing.","nas manikah jo ida lochfiah, saurang gadih mandailing.","nas manikah jo ida lochfiah, saurang gadih mandailing.",100.00000000000004,0.9995,0.0,100.0
"2 padang, baik melalui apbn ataupun dalam apbd provinsi sumatra apbn ataupun dalam apbd provinsi sumatra barat.","2 padang, baiak malalui apbn ataupun dalam apbd provinsi sumatra apbn ataupun dalam apbd provinsi sumatra barat.","2 padang, baik malalui apbn ataupun dalam apbd provinsi sumatra apbn ataupun dalam apbd provinsi sumatra barat.",84.92326635760686,0.9467186484730344,5.88235294117647,96.42831179329777
abdoel chalid salim adalah seorang wartawan dan tokoh pergerakan kemerdekaan indonesia berhaluan kiri,chalid salim lahia taun 1902 adolah surang wartawan sarato tokoh pagarakan kamardekaan indonesia bahaluan kida kominih,abdoel chalid salim adolah surang wartawan jo tokoh pagarakan kamardekaan indonesia bahaluan kida,41.81117364345026,0.6935305574564405,37.5,73.18795228482202
"pada awal masa penjajahan jepang 19421945, pemerintah jepang sempat tidak memerhatikan tokohtokoh pergerakan indonesia terutama untuk mengamankan keberadaannya di indonesia","pado awal maso panjajahan japang 19421945, pamerintah japang talakik indak mamparatikan tokohtokoh pagarakan indonesia tarutamo untuak mangamankan kabaradoannyo di indonesia","pado awal maso panjajahan japang 19421945, pamarentah japang sempat indak mamaratikan tokohtokoh pagarakan indonesia tarutamo untuak mangamankan kabaradoannyo di indonesia",67.73709971213142,0.8524397413286302,15.0,88.9607306160418
penderita hiperkolesterolemia familia memiliki kadar kolesterol darah yang tinggi sejak lahir dan dapat menimbulkan aterosklerosis sejak usia anakanak sehingga meningkatkan risiko terjadi kematian karena penyakit jantung koroner pada usia muda,pandarito hiperkolesterolemia familia mampunyoi kadar kolesterol darah nan tinggi sajak lahia jo dapek manimbuakan aterosklerosis sajak umua anakanak sahinggo maningkekan resiko tajadi kamatian karano panyakik jantuang koroner katiko muda,pandarito hiperkolesterolemia familia mamiliki kadar kolesterol darah nan tinggi sajak lahia dan dapek manimbuakan aterosklerosis sajak usia anakanak sahinggo maningkekan risiko tajadi kamatian karano panyakik jantuang koroner pado usia mudo,50.58225167096044,0.7863179571128824,24.137931034482758,86.6985179937147
"implikasinya, syarat yang harus dipenuhi agar dapat disebut sebagai 'pulau', yakni dengan demikian, gosong pasir, lumpur ataupun karang, yang terendam air pasang tinggi, menurut definisi di atas tak dapat disebut sebagai pulau","dampaknyo, ado ampek syaraik nan musti dipanuahi supayo dapek disabuik sabagai 'pulau', yakni dengan demikian, gosong pasia, lumpur ataupun karang, nan tarandam aia pasang tinggi, manuruik definisi tasabuik indak dapek disabuik sabagai pulau","implikasinyo, syarat nan harus dipanuahi supayo dapek disabuik sabagai 'pulau', yakni jo demikian, gosong pasia, lumpur ataupun karang, nan tarandam aia pasang tinggi, manuruik definisi di ateh ndak dapek disabuik sabagai pulau",65.88028204101175,0.8004753093671678,27.27272727272727,79.80479844676263
"etnis terkait suku dayakrumpun ot danum, suku kutai","kalompok etnik takaik suku dayakrumpun ot danum, suku kutai","etnis takaik suku dayakrumpun ot danum, suku kutai",77.25505949016376,0.8072916666666667,22.22222222222222,79.10622417913875
nick name julukan telu dan moto creating the future merupakan gagasan yang diberikan oleh dr. ir.,nick name juluakan telu dan moto creating the future marupokan gagasan nan diagiah dek dr. ir.,nick name juluakan telu dan moto creating the future marupoan gagasan nan diagiah dek dr. ir.,83.94327083733333,0.9402573529411764,6.25,95.62265633740937
"setelah terjadi pemekaran, dibentuklah kabupaten mandailing natal berdasarkan undangundang nomor 12 tahun 1998, secara formal diresmikan oleh menteri dalam negeri pada tanggal 9 maret 1999","salapeh pamekaran wlayah, dibantuaklah kabupaten mandailing natal manuruik undangundang nomor 12 taun 1998, sacaro formal dirasmian dek mantari dalam nagari pado tanggal 9 maret 1999","sasudah tajadi pamekaran, dibantuaklah kabupaten mandailing natal manuruik undang-undang nomor 12 taun 1998, sacaro formal dirasmian dek mantari dalam nagari pado tanggal 9 maret 1999",78.84718160380523,0.8880208333333333,16.0,89.12953554648142
"pada tahun 2013, nagarinagari tanah datar bergiliran menyelenggarakannya setiap dua bulan, dan tiap giliran terdiri dari empat acara yang diselenggarakan pada hari rabu atau sabtu","pado taun 2013, nagarinagari tanah datar bagilia maadoannyo satiok duo bulan, dan tiok giliran tadiri ateh ampek acara nan diadoan pado hari rabaa atau satu","pado tahun 2013, nagarinagari tanah datar bagiliran manyalanggarokannyo satiok duo bulan, dan tiok giliran tadiri dari ampek acara nan disalanggarokan pado hari rabah atau sabtu",46.445316553607185,0.7307407407407407,28.000000000000004,77.78898805737066
jauh dibawah lubuk basung,jauah dibawah lubuak basuang,jauah dibawah lubuak basuang,100.00000000000004,0.9921875,0.0,100.0
ibu kota negara ini sebelumnya terletak di yangon sebelum dipindahkan oleh pemerintahan junta militer ke naypyidaw pada tanggal 7 november 2005,ibu kota nagara iko sabalunnyo talatak di yangon sabalun dipindahan dek pamarintahan junta militer ka naypyidaw pado tanggal 7 november 2005,ibu kota nagara iko sabalunnyo talatak di yangon sabalun dipindahan dek pamarentahan junta militer ka naypyidaw pado tanggal 7 november 2005,86.56030552541704,0.9519047619047619,4.761904761904762,96.99951366094429
"berdasarkan peninggalan arkeologi, tanaman ini telah dibudidayakan sejak 3500 tahun yang lalu di asia timur","badasarkan paninggalan arkeologi, tanaman iko alah dibudidayakan samanjak 3500 taun nan lalu di asia timur","badasarkan paninggalan arkeologi, tanaman iko alah dibudidayakan sajak 3500 taun nan lalu di asia timur",81.53551038173119,0.9363888888888889,6.666666666666667,94.44923160117096
dari hidup sampai mati,dari iduik sampai ka mati,dari iduik sampai mati,49.76093899250716,0.7653061224489797,20.0,77.30881375123582
"navis menggambarkan, surau merupakan tempat berkumpulnya anak lakilaki yang sudah akil baligh untuk tidur di malam hari dan menekuni bermacam ilmu dan keterampilan","navis mangecekan, surau marupoaan tampek bakumpuanyo anak lakilaki nan alah akil baligh untuak lalok di malam hari jo manekuni bamacam ilimu jo katarampilan","navis manggambarkan, surau marupoan tampek bakumpuanyo anak laki-laki nan alah akil baligh untuak lalok di malam hari dan manakuni bamacam ilmu dan katarampilan",43.313716303061824,0.692762399077278,30.434782608695656,80.39569395154122
banyaknya pernikahan campuran ini menurunkan persentase suku nias di padang,banyaknyo panikahan campuran ko manurunkan persentase urang nieh di padang,banyaknyo panikahan campuran iko manurunkan persentase suku nieh di padang,29.84745896009822,0.7789062500000001,20.0,84.09492144445542
"selain disajikan di warung atau restoran, terdapat pula aneka makanan khas indonesia yang dijual oleh para pedagang keliling menggunakan gerobak atau pikulan","salain disajikan di waruang atau restoran, tadapek pulo aneka makanan khas indonesia nan dijua dek para padagang kaliliang manggunokan garobak atau pikulan","salain disajikan di kadai atau restoran, tadapek pulo aneka makanan khas indonesia nan dijua dek para padagang kaliliang manggunoan gerobak atau pikulan",72.00242075875518,0.8680978260869565,13.636363636363635,88.68927429418189
"harapan itu semakin terbuka saat pihak sekutu, dalam perjanjian san francisco pada bulan april 1945, menerima prinsip hak menentukan nasib sendiri selfdetermination sebagai usaha membebaskan tanah jajahan dari belenggu penjajahan.","harapan itu samakin tabuka saat pihak sakutu, dalam parjanjian san francisco pado bulan april 1945, manarimo prinsip hak manantukan nasib sandiri selfdetermination sabagai usao mambebaskan tanah jajahan dari balanggu panjajahan.","harapan itu samakin tabukak katiko pihak sakutu, dalam pajanjian san francisco pado bulan april 1945, manarimo prinsip hak manantuan nasib surang selfdetermination sabagai usaho mambebaskan tanah jajahan dari belenggu panjajahan.",49.25399772382246,0.7801909628832706,23.333333333333332,85.6064073910566
"sirukam adalah sebuah nagari yang terletak di kecamatan payung sekaki, solok, sumatra barat, indonesia","sirukam adolah sabuah nagari nan tarlatak di kecamatan payung sekaki, solok, sumatera barat, indonesia","sirukam adolah sabuah nagari nan talatak di kecamatan payung sekaki, solok, sumatera barat, indonesia",82.82477531331043,0.9402573529411764,7.142857142857142,96.13544346716684
"sama dengan sma pada umumnya di indonesia masa pendidikan sekolah di sma negeri 8 padang ditempuh dalam waktu tiga tahun pelajaran, mulai dari kelas xi sampai kelas xi.","samo jo sma pado umumnyo di indonesia maso pandidikan sikolah di sma negeri 8 padang ditampuah dalam wakatu tigo tahun palajaran, mulai dari kelas xi sampai kelas xi.","samo jo sma pado umumnyo di indonesia maso pandidikan sikolah di sma negeri 8 padang ditampuah dalam wakatu tigo tahun palajaran, mulai dari kelas xi sampai kelas xi.",100.00000000000004,0.9999814814814815,0.0,100.0
"sang maniaka atau krysna pandita 800 m?33 hyangta 90097734 siak bahulun 977102535 rangga sentap 1290?36 prabu jayabrawijaya 1447146137 raja baparung, pangeran prabu 14611481 karang tunjung, panembahan pudong prasap 14811501 panembahan kalahirang 1501151238 panembahan bandala 15121538 anak kalahirang panembahan anom 15381565 saudara panembahan bandala panembahan dibarokh atau sibiring mambal 1565?1590","sang maniaka atau krysna pandita 800 m?1 hyangta 9009772 siak bahulun 97710253 rangga sentap 1290?4 prabu jayabrawijaya 144714615 raja baparung, pangeran prabu 14611481 karang tunjung, panembahan pudong prasap 14811501 panembahan kalahirang 150115126 panembahan bandala 15121538 anak kalahirang panembahan anom 15381565 saudara panembahan bandala panembahan dibarokh atau sibiring mambal 1565?1590","sang maniaka atau krysna pandita 800 m?33 hyangta 90097734 siak bahulun 977102535 rangga sentap 1290?36 rajo jayabrawijaya 1447146137 rajo baparung, pangeran prabu 14611481 karang tunjung, panembahan pudong prasap 14811501 panembahan kalahirang 1501151238 panembahan bandala 15121538 anak kalahirang panembahan anom 15381565 saudara panembahan bandala panembahan dibarokh atau sibiring mambal 1565?1590",71.75223371149389,0.8583959899749373,16.3265306122449,92.01996520064637
daerah pelestarian indang,daerah palastarian indang,daerah pelestarian indang,0.0,0.3333333333333333,33.33333333333333,73.00440935452377
"provinsi ini berbatasan dengan provinsi jawa barat di sebelah barat, samudra hindia dan daerah istimewa yogyakarta di sebelah selatan, jawa timur di sebelah timur, dan laut jawa di sebelah utara","provinsi ko babateh jo jawa barat di sabalah barat, samudra hindia jo daerah istimewa yogyakarta di selatan, jawa timur di sabalah timur, dan lauik jawa di utara","provinsi ko babatehan jo provinsi jawa barat di sabalah barat, samudra hindia jo daerah istimewa yogyakarta di sabalah selatan, jawa timur di sabalah timur, dan lauik jawa di sabalah utara",72.92204126940351,0.9374742468301527,14.814814814814813,90.5046122286256
"kadangkadang pisang goreng diberi topping seperti keju, susu kental manis, cokelat, dan lainnya","kadangkadang pisang goreng diagia tambahannyo sarupo keju, susu kental manih, cokelat, dan lainnyo","kadang-kadang pisang goreng diagiah topping bantuak keju, susu kental manih, cokelat, dan lainnyo",62.628449627654696,0.748263888888889,30.76923076923077,76.26652026984083
"kandang manchester united, old trafford, merupakan stadion terbesar di britania raya, dengan kapasitas mencapai 76.000 penonton","kandang manchester united, old trafford, marupokan stadion tagadang di britania raya, jo kapasitas mancapai 76.000 panonton","kandang manchester united, old trafford, marupoan stadion tagadang di britania raya, jo kapasitas mancapai 76.000 panonton",84.92326635760686,0.9467186484730344,6.25,96.83895601588671
"kejadian pada 2 juli 1908 sangat memukul jahja, dimana ia melihat anak negerinya dibantai oleh militer belanda karena menentang untuk melakukan pembayaran pajak","kajadian pado 2 juli 1908 sangaik mamukul jahja, dima baliau mancaliak anak nagarinyo dibantai dek tantara balando karano manantang untuak malakuan pambayaran pajak","kajadian pado 2 juli 1908 sangaik mamukua jahja, dimano inyo mancaliak anak nagari nyo dibunuah dek militer balando karano manantang untuak malakuan pambayaran pajak",46.942223829384936,0.7388837662005022,30.434782608695656,80.9225836368534
"selain itu, ruangan inti bangunan ini juga dibuat dengan posisi berada setengah dari permukaan tanah.","salain itu, ruangan inti bangunan iko dibuek jo posisi barado satangah dari pamukaan tanah.","salain itu, ruangan inti bangunan ko dibuek pulo jo posisi barado satangah dari pamukaan tanah.",70.85876411943929,0.9279503105590062,14.285714285714285,91.22202513546148
"dikenal sebagai las vegasnya malaysia, tempat ini merupakan satusatunya tempat berjudi daratan yang legal di malaysia serta dioperasikan oleh resorts world bhd, anak perusahaan genting group atau genting bhd.","dikakan sabagai las vegasnyo malaysia, tampek ko marupokan satusatunyo tampek bajudi daratan nan legal di malaysia sarato dioperasikan oleh resorts world bhd, anak parusahaan genting group atau genting bhd.","dikenal sabagai las vegasnyo malaysia, tampek iko marupoan satu-satunyo tampek bajudi daratan nan legal di malaysia sarato dioperasikan dek resorts world bhd, anak parusahaan genting group atau genting bhd.",72.98926162113918,0.8431712962962963,17.24137931034483,88.45740005994529
inggris jajang c. noer di internet movie database hanya jajang c noer yang bisa begini,inggirih jajang c. noer pado internet movie database. hanya jajang c noer yang bisa begini,inggirih jajang c. noer di internet movie database hanyo jajang c noer nan bisa modeko,36.17043615983554,0.6751910182441916,33.33333333333333,67.34779379540745
"suku sikumbang termasuk suku yang cukup merata penyebarannya di seluruh minangkabau sebagaimana beberapa suku besar lainnya yaitu suku piliang, malayu, caniago, tanjuang, guci dan sukusuku lainnya.","suku sikumbang tamasuak suku nan cukuik marato panyebarannyo di saluruah minangkabau sabagaimano babarapo suku gadang lainnyo yaitu suku piliang, malayu, caniago, tanjuang, guci dan sukusuku lainnyo.","suku sikumbang tamasuak suku nan cukuik marato panyabarannyo di saluruah minangkabau sabagaimano babarapo suku gadang lainnyo iyolah suku piliang, malayu, caniago, tanjuang, guci dan sukusuku lainnyo.",82.32325806433653,0.9349660542365079,7.6923076923076925,93.83981340489184
dia juga bergabung di perwabi persatuan warung bangsa indonesia,inyo juga bergabung di perwabi persatuan warung bangsa indonesia,inyo juo bagabuang di perwabi persatuan warung bangsa indonesia,61.04735835807847,0.7687074829931974,22.22222222222222,82.31435781283717
"sebagai ulama dan pemimpin masyarakat setempat, muhammad shahab memperoleh beberapa gelar, yaitu peto syarif, malin basa, dan tuanku imam","sabagai ulama sarato pamimpin masyarakaik satampek, muhammad shahab mandapekan babarapo gala, iyolah peto syarif, malin basa, sarato tuanku imam","sabagai ulama jo pamimpin masyarakaik satampek, muhammad shahab mandapek babarapo gala, iyolah peto syarif, malin basa, jo tuanku imam",65.19778692515578,0.8660869565217391,15.789473684210526,85.53458723255142
"berada pada hamparan kaki gunung sago, bentang alam kota ini memiliki ketinggian yang bervariasi","talatak pado hamparan kaki gunuang sago, bantangan alam kota ko mamiliki katinggian nan babedabeda","barado pado hamparan kaki gunuang sago, bantang alam kota ko mamiliki katinggian nan bavariasi",64.75445426291287,0.7981481481481484,21.428571428571427,79.27189125712304
"kota kinabalu juga telah menjadi tuan rumah untuk beberapa acara olahraga tingkat nasional seperti sukma 2002, serta kejuaraan internasional seperti kejuaraan karate dunia 1994 dan kejuaraan bwf super series 2008","kota kinabalu juo alah manjadi tuan rumah untuak babarapo acaro olahraga tingkek nasional sarupo sukma 2002, sarato kajuaroan internasional sarupo kajuaroan karate dunia 1994 dan kajuaroan bwf super series 2008","kota kinabalu juo alah manjadi tuan rumah untuak babarapo acara olahraga tingkek nasional sarupo sukma 2002, sarato kajuaroan internasional sarupo kajuaroan karate dunia 1994 jo kajuaroan bwf super series 2008",82.32325806433653,0.9349660542365079,6.666666666666667,95.23005899415777
ayahnya merupakan anggota dprri periode 20142019 dan wakil ketua dprd sumatra barat periode 20092014,ayahnyo marupakan anggota dprri pariode 20142019 dan wakil katua dprd sumatra barat pariode 20092014,ayahnyo marupoan anggota dprri periode 20142019 dan wakil katua dprd sumatera barat periode 20092014,33.428661215627315,0.6696428571428572,28.57142857142857,83.26167148960687
"assaat ditangkap belanda bersama bung karno dan bung hatta serta pemimpin republik lainnya, kemudian di asingkan di manumbing, pulau bangka","assaat ditangkok balando basamo jo bung karno, bung hatta sarato pamimpin republik lainnyo, lalu di asiangan di manumbing di pulau bangka","assaat ditangkok balando basamo bung karno jo bung hatta sarato pamimpin republik lainnyo, kamudian di asiangan di manumbing, pulau bangka",53.312497370551974,0.8511323015377913,23.809523809523807,86.77950190365236
pulau pasumpahan berada sekitar 200 meter dari pulau sikuai,pulau pasumpahan barado sakita 200 meter dari pulau sikuai,pulau pasumpahan barado sakitar 200 meter dari pulau sikuai,59.694917920196445,0.8819444444444444,11.11111111111111,94.20388489071024
zizou mencetak gol kedua untuk real madrid tanpa perayaan besarbesaran,zizou mancetak gol keduo untuak real madrid tanpo parayaan gadang gadangan,zizou mancetak gol kaduo untuak real madrid tanpo parayaan gadang-gadang,47.53852732567741,0.7282110091743119,27.27272727272727,87.37159335351406
menjadikan tanaman yang tertutup kanopi hutan mampu tumbuh dengan baik.28,manjadikan tanaman yang tatutuik kanopi rimbo mampu tumbuah jo baik.1,manjadikan tanaman nan tatutuik kanopi hutan mampu tumbuah dengan elok.28,12.192091596713041,0.5625,40.0,63.441468046477446
pada saat bersamaan koesma melamar mejadi korektor di surat kabar tersebut.,pas waktu basamoan koesma malamar manjadi korektor di surek kaba tu.,pado saaik basamoan koesma malamar manjadi korektor di surek kaba tu.,80.70557274927978,0.8329166666666669,18.181818181818183,86.98763770291784
"pada tanggal 1 juni 1943, fatmawati menikah dengan soekarno, yang kelak menjadi presiden pertama indonesia","pado tanggal 1 juni 1943, fatmawati manikah jo soekarno, nan kudian hari manjadi presiden partamo indonesia","pado tanggal 1 juni 1943, fatmawati manikah jo soekarno, nan kudian manjadi presiden partamo indonesia",84.28014430784187,0.9489474396396744,6.25,93.53437696128513
surabaya secara geografis berada pada 070900 072100 lintang selatan dan 11236 11254 bujur timur,surabaya sacaro geografis talatak pado 070900 072100 lintang selatan dan 11236 11254 bujur timur,surabaya sacaro geografis barado pado 070900 072100 lintang selatan dan 11236 11254 bujur timur,78.25422900366432,0.9268808114961962,7.142857142857142,88.77049709042934
"sejak keterlibatan belanda dalam perang padri, kawasan ini berkembang menjadi depot atau kawasan gudang penyimpanan dari hasil tanam kopi dan terus berkembang menjadi salah satu daerah administrasi distrik pemerintahan kolonial hindia belanda waktu itu","sajak katalibatan balando dalam parang pidari, kawasan ko bakambang manjadi depot atau kawasan gudang panyimpanan dari hasil tanam kopi dan taruih bakambang manjadi salah satu daerah administrasi distrik pamarintahan kolonial hindia balando kutiko ko","sajak katalibatan balando dalam parang pidari, kawasan iko bakambang manjadi depot atau kawasan gudang panyimpanan dari hasil tanam kopi dan taruih bakambang manjadi salah satu daerah administrasi distrik pamarintahan kolonial hindia balando wakatu itu",86.35707684233577,0.9141741071428571,8.823529411764707,95.38228455589352
banyak alumni smansa medan dikenal umum sebagai pelayan publik yang berhasil,banyak alumni smansa medan dikenal umum sabagai palayan publik nan bahasil,banyak alumni smansa medan dikenal umum sabagai palayan publik nan bahasil,100.00000000000004,0.9996243425995492,0.0,100.0
tidak berbeda setiap hari,indak babedo satiok hari,indak babeda satiok hari,35.35533905932737,0.6388888888888888,25.0,80.05243910429668
"setelah wilayah ini jatuh di bawah kekuasaan utsmaniyah, kotakota digunakan sebagai lubang perlindungan , katakomba terhadap penguasa muslim turki","satalah wilayah ko jatuah di bawah kakuasoan utsmaniyah, kotakota digunoan sabagai lubang palinduangan, katakomba taadok panguaso muslim turki","sasudah wilayah iko jatuah di bawah kakuasaan utsmaniyah, kotakota digunoan sabagai lubang palinduangan, katakomba tahadok panguaso muslim turki",54.64463020975289,0.7937500000000002,22.22222222222222,89.29653533650017
hendri septa lahir dan menghabiskan masa kecilnya di kota padang.,hendri septa lahia dan manghabiskan masa keteknyo di kota padang.,hendri septa lahia dan maabihan maso keteknyo di kota padang.,58.77283725105324,0.813692480359147,20.0,77.15938926049431
tradisi minangkabau mengajarakan anak lakilaki yang sudah baliq untuk tidur di masjid.5,tradisi minangkabau maajakan anak lakilaki nan alah baliq untuak lalok di musjaik.1,tradisi minangkabau mangaja an anak laki-laki nan alah baliq untuak lalok di musajik. 5,38.50322886878713,0.7181571815718157,41.66666666666667,81.31809456531738
"pembagian ini berdasarkan tempat dan waktu yang diperkirakan terjadi penurunan surah maupun ayat tertentu, di mana surahsurah yang turun sebelum rasulullah hijrah ke madinah digolongkan sebagai surah makkiyah sementara surahsurah yang turun setelahnya tergolong sebagai surah madaniyah",pambagian iko badasakan tampek jo wakatu panurunan surek jo ayat tatantu di mano suratsurat nan turun sabalun rasulullah saw hijrah ka madinah digolongkan surek makkiyah sadangkan salapehnyo tagolong surah madaniyah,"pambagian iko badasarkan tampek jo wakatu nan dipakiroan tajadi panurunan surah maupun ayat tatantu, di mano surahsurah nan turun sabalun rasulullah hijrah ka madinah digolongkan sabagai surah makkiyah samantaro surahsurah nan turun sasudahnyo tagolong sabagai surah madaniyah",19.64771343560535,0.640596490286573,56.666666666666664,71.94754899767945
"tak tanggungtanggung pelanggannya pun banyak dari kalangan artis dan politisi terkenal, seperti rieke dyah pitaloka, jarwo kuat, puan maharani, faisal basri, gatot amrih yang juga mantan bupati sukoharjo, dan tidak ketinggalan sejumlah kerabat serta keluarga cendana keluarga mantan presiden soeharto.","indak tangguangtangguang pelanggannyo pun banyak dari kalangan artis jo politisi tanamo, seperti rieke dyah pitaloka, jarwo kuat, puan maharani, faisal basri, gatot amrih yang juo mantan bupati sukoharjo, dan indak ketinggalan sejumlah sanak jo keluarga cendana keluarga mantan presiden soeharto.","tak tangguang tangguang palanggannyo pun banyak dari kalangan artis jo politisi tanamo, sarupo rieke dyah pitaloka, jarwo kuat, puan maharani, faisal basri, gatot amrih nan juo mantan bupati sukoharjo, dan indak katinggalan sajumlah karabaik sarato kaluarga cendana kaluarga mantan presiden soeharto.",62.067119215783805,0.7615216508086289,30.0,83.78141596344271
musim berpijah tongkol bervariasi dari satu tempat ke tempat lain.,musim bapijah ambuaambua bavariasi dari satu tampek ka tampek lain.,musim bapijah tongkol bavariasi dari ciek tampek ka tampek lain.,44.97332084013507,0.8030303030303031,20.0,66.5485557970539
"kecamatan payakumbuh timur terdiri dari 9 kelurahan dalam 3 kanagarian, yaitu aie tabik, payobasuang dan tiakar","kecamatan payakumbuh timur tadiri dari 9 kelurahan dalam 3 kanagarian, iyolah aie tabik, payobasuang jo tiakar","kecamatan payakumbuh timur tadiri dari 9 kelurahan dalam 3 kanagarian, yaitu aie tabik, payobasuang dan tiakar",72.76817202342096,0.8859592013888888,12.5,86.39925158995095
2001 xf255 adalah sebuah objek transneptunus,2001 xf255 adolah sabuah objek transneptunus,2001 xf255 adolah sabuah objek trans @-@ neptunus,39.281465090051306,0.778125,50.0,91.41394216760807
"kedung sari adalah salah satu kelurahan di kecamatan sukajadi, pekanbaru, riau, indonesia","kedung sari adolah salah satu kelurahan di kecamatan sukajadi, pekanbaru, riau, indonesia","kedung sari adolah salah satu kelurahan di kecamatan sukajadi, pekanbaru, riau, indonesia",100.00000000000004,0.9998518518518519,0.0,100.0
"dalam pertandingan itu ia sempat terjatuh beberapa kali, lalu kemudian ia tak sadarkan diri sebelum dibawa ke rumah sakit uki jakarta","dalam patandingan tu afrizal sempat tajatuah babarapo kali, lalu kudian inyo indak sadarkan diri sabalun dibao ka rumah sakik uki jakarta","dalam patandiangan tu inyo sempat jatuah babarapo kali, lalu kudian inyo ndak sadarkan diri sabalun dibaok ka rumah sakik uki jakarta",45.43274805333144,0.7557407989933941,23.809523809523807,81.96534561724823
"kerusuhan lebih lanjut dan ketidakstabilan menyebabkan tergulingnya batista pada bulan januari 1959 oleh gerakan 26 juli, yang kemudian mendirikan pemerintahan di bawah kepemimpinan fidel castro","karusuahan labiah lanjuik jo katidakstabilan manyababkan taguliangnyo batista pado bulan januari 1959 dek gerakan 26 juli, nan kudian mandirian pamarintahan di bawah kapamimpinan fidel castro","karuihan labiah lanjuik jo katidakstabilan manyababkan taguliangnyo batista pado bulan januari 1959 dek gerakan 26 juli, nan kudian mandirian pamarintahan di bawah kapamimpinan fidel castro",95.90965597935374,0.9615076923076923,4.0,96.98410477009558
sungaisungai tersebutlah yang menyebabkan suburnya hamparanhamparan di sebelah utara india sehingga cocok untuk ditanam.,sungaisungai tasabuiklah nan manyababkan subuanyo hamparanhamparan di sabalah utara india sahinggo cocok untuak ditanam.,sungaisungai tasabuiklah nan manyababkan subuanyo hamparan-hamparan di sabalah utara india sahinggo cocok untuak ditanam.,80.03203203845001,0.9319727891156462,7.142857142857142,97.39389824973561
