indonesia,minang_ground_truth,hasil_terjemahan,bleu_score,meteor_score,ter_score,chrf_score
"saat ini, sesuai hasil musyawarah besar assalam ke20 pada 10 november 2019, ketua umum assalam dijabat oleh thariq muhammad dari dpd pasaman barat","saaik iko, sasuai hasil musyawarah besar assalam nan ka20 pado 10 november 2019, ketua umum assalam dipacik dek thariq muhammad dari dpd pasaman barat","sangkek iko, sasuai jo hasil musyawarah gadang assalam ka20 pado 10 november 2019, katua umum assalam dijabat dek thariq muhammad dari dpd pasaman barat
",0.4643434078111817,0.7982731554160126,0.25,76.99667541658778
"ia meninggal dunia pada tahun 1976 dalam usia 58 tahun dan dimakamkan di taman makam pahlawan kalibata, jakarta","baliau maningga dunia pado taun 1976 dalam umua 58 taun lalu dimakaman di taman makam pahlawan kalibata, jakarta","inyo maningga dunia pado taun 1976 dalam umua 58 taun dan dikubuaan di taman makam pahlawan kalibata, jakarta
",0.7160350546947921,0.841282894736842,0.16666666666666666,81.1599375838336
"ketika dilahirkan, soekarno diberikan nama kusno oleh orangtuanya","katiko dilahiakan, soekarno dibarikan namo kusno sosrodihardjo dek urangtuonyo","katiko dilahian, soekarno dibarikan namo kusno dek urang gaeknyo
",0.3303164318013807,0.6724489795918367,0.4444444444444444,68.57461591357962
"pasni sata menjalani pendidikannya mulai dari sekolah rakyat sr, sekolah menengah ekonomi pertama smep dan sekolah menengah ekonomi atas smea dikota payakumbuh.","pasni sata manjalani pendidikannyo mulai dari sakolah rakyat sr, sokolah manangah ekonomi partamo smep dan sakolah manangah ekonomi ateh smea dikota payakumbuah.","pasni sata manjalani pendidikannyo mulai dari sakolah rakyat sr, sokolah manangah ekonomi partamo smep dan sakolah manangah ekonomi ateh smea dikota payakumbuah
",0.9510699415570292,0.9623035489713758,0.045454545454545456,99.41724426161338
konduktifitas polyacetilen dapat ditingkatkan dengan proses halogenasi.,konduktifitas polyacetilen dapek ditingkekan dek proses halogenasi.,"konduktifitas polyacetilen dapek ditingkekan dek proses halogenasi
",0.8091067115702212,0.884784293464221,0.14285714285714285,98.62661206706254
besarnya penguatan ini sering dikenal dengan istilah gain.,gadangnyo panguekan iko acok dikana dangan istilah gain.,"gadangnyo panguatan iko acok dikana jo istilah gain.
",0.18092176081223305,0.7471655328798186,0.25,73.33271166869133
dari sinilah riwayat kerajaan matan dimulai.,dari sikolah riwayat karajaan matan dimulai.,"dari sikolah riwayat karajaan matan dimulai.
",1.0,0.9985422740524781,0.0,100.0
"dari kementerian perindustrian, pemerintah menyerahkan penghargaan peringkat kedua nasional dalam peningkatan penggunaan produksi dalam negeri pada oktober 2014","dari kamantarian parindustrian, pamarentah manyarahan pangharagoan paringkek kaduo nasional dalam paningkekan panggunaloan produksi dalam nagari pado oktober 2014","dari kamentrian parindustrian, pamarintah manyerahkan panghargaan paringkek kaduo nasional dalam paningkatan panggunoan produksi dalam nagari pado oktober 2014
",0.4208598069524091,0.6742447835565244,0.3333333333333333,81.27770032324317
tahap paling awal dari proses pembuatan tenun siak adalah membuat pola dan motif dari tenunan.,tahap paling awa dari proses pambuatan kain tanun siak adolah mambuek pola jo motif dari tanunan.,"tahap paliang awal dari proses mambuek tanun siak adolah mambuek pola jo motif dari tanunan.
",0.570662484347049,0.7645040439760513,0.25,77.51185022336243
"di bawah bimbingan yang baik, timur ketika berusia dua puluh tahun bukan saja mahir dalam kegiatankegiatan luar ruangan, tetapi juga mempunyai reputasi sebagai pembaca alquran yang tekun","di bawah bimbiangan nan elok, timur kutiko baumua duo puluah taun indak sajo mahir dalam kagiatankagiatan lua ruangan, tatapi juo mampunyoi reputasi sabagai pambaco alquran nan takun","di bawah bimbiangan nan elok, timur kutiko baumua duo puluah tahun indak sajo mahir dalam kagiatankagiatan lua ruangan, tatapi juo mampunyoi reputasi sabagai pambaco alquran nan takun.
",0.8590888738245122,0.9620239848516726,0.07407407407407407,98.10311082901877
meggy zakaria adalah penyanyi dangdut dan aktor,meggy zakaria adolah penyanyi dangdut dan aktor,"meggy zakaria adolah panyanyi dangdut jo aktor
",0.18575057999133598,0.6371428571428571,0.2857142857142857,77.40588858856248
pada kongres itu ia diangkat jadi pemimpinnya.,pado kongres itu inyo diangkek jadi pamimpinnyo,"pado kongres tu inyo diangkek jadi pamimpinnyo.
",0.20556680845025987,0.8294209702660407,0.2857142857142857,90.69369532463243
setiap kampong dikepalai oleh seorang gecik,setiap kampong dikepalai dek saurang gecik,satiok kampong dikapaloi dek surang gecik,0.05372849659117709,0.25,0.5,56.83037395475736
"pendidikan formalnya hanya sampai sekolah normal, selanjutnya dia belajar ilmu sastra, agama, dan lainnya secara atodidak","pendidikan formal damhoeri hanyo sampai normaal school tu, salanjuiknyo damhoeri baraja ilmu sastra, agamo, dan lainnyo sacaro otodidak","pendidikan formalnyo hanyo sampai sakolah normal, salanjuiknyo baliau baraja ilmu sastra, agamo, dan lainnyo sacaro surang diri.
",0.3820642446465346,0.6588921282798834,0.4444444444444444,65.74511403994813
"gedung balai kota lama padang bahasa belanda gemeentehuis padang adalah bangunan berarsitektur kolonial peninggalan pemerintah hindia belanda yang terletak di jalan m. yamin sebelumnya jalan raaffweg pada masa kolonial belanda, kota padang, sumatra barat.","gedung balai kota lama padang bahaso belando gemeentehuis padang adolah bangunan baarsitektur kolonial paninggalan pamerintah hindia belanda yang talatak di jalan m. yamin sabalumnyo jalan raaffweg pado maso kolonial belandi, kota padang, sumatra barat.","gaduang balai kota lama padang bahaso balando gemeentehuis padang adolah bangunan berarsitektur kolonial paninggalan pamarentah hindiabelanda nan tarlatak di jalan m. yamin sabalunnyo jalan raaffweg pado maso kolonial balando, kota padang, sumatera barat.
",0.3756666237662199,0.6977317554240632,0.3235294117647059,83.99512513852622
seni kuliner kawasan bagian timur indonesia mirip dengan seni memasak polinesia dan melanesia,seni mamasak di bagian timur indonesia sarupo jo seni mamamsak di polinesia jo melanesia,"seni kuliner kawasan bagian timur indonesia sarupo jo seni mamasak polinesia jo melanesia
",0.4876485015882737,0.7723408050419169,0.2857142857142857,77.7957282722467
sedangkan pendidikan formalnya hanya sampai kelas 5 sekolah rakyat sd,sadangkan pandidikan formalnyo cuma sampai kelas 5 sakola rakyat sd,"sadangkan pandidikan formalnyo hanyo sampai kelas 5 sikolah rakyaik sd
",0.1825741858350554,0.6724489795918367,0.3,72.44970644437086
sultan mamun al rasyid perkasa alam sebagai pemimpin kesultanan deli memulai pembangunan masjid raya al mashun pada tanggal 21 agustus 1906 1 rajab 1324 h.,sultan mamun al rasyid perkasa alam sabagai pamimpin kesultanan deli mamulai pambangunan musajik rayo al mashun pado tanggal 21 agustus 1906 1 rajab 1324 h.,"sultan mamun al rasyid perkasa alam sabagai pamimpin kasultanan deli mamulai pembangunan musajik raya al mashun pado tanggal 21 agustus 1906 1 rajab 1324 h.
",0.7101613092171911,0.8822887887160099,0.12,92.09081511995659
lembaga ini mendapat pengesahan dari pemerintah hindia belanda pada tahun 1920.,lambago iko mandapek pengesahan dari pemerintah hindia belanda pado tahun 1920.,"limbago ko mandapek pangasahan dari pamarintah hindia balando pado taun 1920
",0.026658376817028855,0.2100840336134454,0.6363636363636364,58.935095828965366
"terdapat 148 perwira eropa, 36 perwira pribumi, 1.103 tentara eropa, 4.130 tentara pribumi, sumenapsche hulptroepen hieronder begrepen pasukan pembantu sumenep, madura","tadapek 148 parwira eropa, 36 parwira pribumi, 1.103 tantara eropa, 4.130 tantara pribumi, sumenapsche hulptroepen hieronder begrepen pasukan pambantu sumenep, madura","tadapek 148 perwira eropa, 36 perwira pribumi, 1.103 tentara eropah, 4.130 tentara pribumi,sumenapsche hulptroepen hieronder begrepen pasukan pambantu sumenep, madura
",0.36497167047755724,0.7982731554160126,0.3333333333333333,88.30628487686452
"setelah melalui perawatan yang dilakukan oleh tim medis ternyata nyawanya tak tertolong lagi, ia meninggal dalam usia 33 tahun","sasudah malalui parawatan nan dilakuan dek tim medis tanyato nyawanyo indak tatolong lai, afrizal maningga dalam umua 33 taun","satalah malalui perawatan nan dikarajokan dek tim medis tanyato nampaknyo inyo ndak tataolong lai, inyo maningga dalam umua 33 tahun
",0.25958657290343434,0.5754215035931455,0.47368421052631576,67.25106316534604
"fahmi idris menikah dengan kartini, putri seorang ulama terkenal asal banjar, hasan basri","fahmi idris manikah jo kartini, putri surang ulama tanamo, hasan basri","fahmi idris menikah jo kartini, putri surang ulama dikana asa banjar, hasan basri
",0.3706866381788037,0.8248810418231906,0.36363636363636365,78.72308962727405
juli adalah bulan ketujuh dalam kalender gregorian,juli adolah bulan katujuah dalam taun kalender gregorian,"juli adolah bulan katujuah dalam kalender masehi
",0.5578002860768766,0.7454289732770746,0.25,69.5982968803909
padang pusat pengkajian islam minangkabau. hlm. 387.,padang pusat pengkajian islam minangkabau. pp. 387.,"padang pusek pengkajian islam minangkabau. pp. 387.
",0.6434588841607617,0.8950617283950617,0.14285714285714285,89.23268998495885
"penderitanya pun cenderung menjadi lebih sensitif terhadap cahaya, suara dan baubauan.","penderitanyo pun condong manjadi labiah sansitif ka cahayo, bunyi, dan baun.","pandaritaanyo pun canduang manjadi labiah sensitif kapado cahayo, suaro jo baubauan.
",0.04740604259878138,0.3067545963229416,0.6363636363636364,53.75296904072553
didirikan pada tahun 1980,didirian pado tahun 1980,"didirian pado taun 1980
",0.1880301546543197,0.6388888888888888,0.25,80.92379719451817
"astéroid terluas dalam sistem tatasurya sebelah dalam, yaitu 1 ceres dengan diameter 9001000 km","astéroid talaweh dalam sistem tatasurya subalah dalam, iyolah 1 ceres jo diameter 9001000 km","astÃ©roid talaweh dalam sistem tatasurya sabelah dalam, iyolah 1 ceres jo diameter 9001000 km
",0.6997522298221912,0.8650887573964497,0.14285714285714285,88.99176445087674
"kini rumah ini sudah mulai jarang ditemui, karena masyarakat lebih memilih untuk membangun rumah modern","kini rumah ko alah muloi jarang ditamukan, dek karano masyarakaik labiah mamiliah untuak mambangun rumah modern","kini rumah ko alah muloi jarang ditamukan, dek karano masyarakaik labiah mamiliah untuak mambangun rumah modern
",1.0,0.999898229187869,0.0,100.0
"gerhana matahari cincin kiri, mei 2012 terjadi ketika bulan tidak cukup besar untuk menutupi seluruh matahari, sehingga matahari tampak sebagai cincin cahaya di sekeliling bulan.","iko terjadi katiko bulan indak sagadang matohari sahinggo cahayo dari matohari sarupo cincin yang mangaliliang bulan di gambar sabalah kanan, dibulan oktober 2014, tajadi gerhana matohari sebagian karano matohari indak matutuik sadoalah piriangan bulan.","gerhana matohari cincin kida, mei 2012 tajadi katiko bulan indak cukuik gadang untuak manutuik saluruah matohari, sahinggo matohari tampak sabagai cincin cahayo di sakaliliang bulan.
",0.04094059686814443,0.26061504501385047,0.8529411764705882,44.40013252154133
"di ins kayutanam yang dipimpin oleh muhammad sjafei itu, ia pertama kali belajar melukis pada wakidi yang kemudian dikenal sebagai pelukis naturalis terkemuka","di ins kayutanam nan dipimpin dek muhammad sjafei tu, nurdin partamo kali baraja malukih pado wakidi nan kudian dikenal sabagai palukih naturalis takamuko di indonesia","di ins kayutanam nan dipimpin dek muhammad sjafei tu, inyo partamo kali baraja malukih pado wakidi nan kudian dikana sabagai palukih naturalis takamuko
",0.6895668685361949,0.8501505541674674,0.16,84.07116760687386
sistem operasi unix digunakan secara luas baik sebagai server atau workstation.,sistem operasi unix digunoan sacaro lueh baik sabagai server atau workstation.,"sistem operasi unix digunoan sacaro laweh baiak sabagai server atau workstation.
",0.587728372510532,0.8300000000000002,0.18181818181818182,90.14731627805709
minang mart merupakan hasil kolaborasi dari tiga badan usaha milik daerah bumd setempat.,minang mart marupokan hasil karajo samo dari tigo badan usaha milik daerah bumd satampek.,"minang mart marupoan hasil kolaborasi dari tigo badan usaho punyo daerah bumd satampek.
",0.14012771449140204,0.6496644295302012,0.35714285714285715,70.46302877112997
ia merupakan istri dari adam malik yang pernah menjabat wakil presiden republik indonesia ke3 yang menjabat dari tahun 1978 sampai tahun 1983,nelly adolah bini dari adam malik nan pernah manjabat wakil presiden republik indonesia ka3 nan manjabat dari taun 1978 sampai taun 1983,"inyo marupokan istri dari adam malik nan pernah manjabaik wakil presiden republik indonesia ka3 nan manjabaik dari taun 1978 sampai taun 1983
",0.5877038209148266,0.770603963510538,0.22727272727272727,82.00633613945054
untuk tuduhan ini ananda diancam hukuman minimal 5 tahun penjara,untuak tuduahan ko ananda diancam hukuman minimal 5 taun panjaro,"untuak tuduhan iko ananda diancam hukuman minimal 5 taun panjaro
",0.6606328636027614,0.7937500000000002,0.2,89.34074789846154
"pada tahun 1885, ta edison menggunakan magnet vibrator untuk transmisi induksi.","padao tahun 1885, ta edison manggunoan magnet vibrator untuak transmisi induksi.","padao taun 1885, ta edison manggunoan magnet vibrator untuak transmisi induksi
",0.6989307622784944,0.8501505541674674,0.18181818181818182,93.8209100732547
lantai yang semula berkolong dan terbuat dari papan kayu kini diurug dan disemen.9,lantai nan samulo bakolong dan tabuek dari papan kayu kini ko alah disemen.9,"lantai nan samulo bakolong dan tabuek dari papan kayu kini diurug jo disemen.9
",0.7539221180326288,0.8436109345200256,0.15384615384615385,85.79359999297928
"untuk mendorong prancis untuk menetap di sini, st sobi akan meminta mohawk untuk pindah dari stasiun perdagangan bulu dan membujuk mereka untuk membangun pemukiman baru di tempat di mana mereka dulu berburu, kanisatak hari ini","untuak mandorong parancih untuak manetap di siko, st sobi akan maminta mohawk untuak pindah dari satasiun padagangan bulu dan mambujuak mareka untuak mambangun pamukiman baru di tampek di mano mareka dulu baburu, kanisatak hari iko","untuak mandorong parancih untuak manetap di siko, st sobi akan maminta mohawk untuak pindah dari stasiun padagangan bulu dan mambujuak mareka untuak mambangun pamukiman baru di tampek di mano mareka dulu baburu, kanisatak hari iko.
",0.8935248372106969,0.9702672124055771,0.05714285714285714,98.1926644733071
bagian lantai dan loteng telah diganti dengan material baru pada 1997 oleh bp3 batusangkar,bagian lantai jo loteng alah diganti jo material baru pado 1997 dek bp3 batusangkar,"bagian lantai jo loteang alah diganti jo material baru pado taun 1997 dek bp3 batusangkar
",0.5773502691896257,0.9163204498720048,0.14285714285714285,91.1110191208758
"salah memulai karier seniornya di klub tempat lahirnya, el mokawloon di liga premier mesir tahun 2010, langsung bergabung dengan basel untuk harga dirahasiakan","salah mamulai karier seniornyo di klub tampek lahianyo, el mokawloon di liga premier mesir tahun 2010, langsuang bagabuang jo basel untuak hargo dirahasiokan","salah mamulai karier seniornyo di klub tampek lahianyo, el mokawloon di liga premier mesir tahun 2010, langsuang bagabuang jo basel untuak hargo dirahasiokan.
",0.9533589351059683,0.9959840637450199,0.043478260869565216,99.84925927859149
jalur jalan raya dari kota ini termasuk transportasi umum layanan bus sering beroperasi di sekitar kota,jalur jalan rayo dari kota iko tamasuak transportasi umum layanan bus acok baoperasi di sakaliliang kota,"jalur jalan rayo dari kota iko tamasuak transportasi umum layanan bus acok baroperasi di sakitar kota
",0.7505336182671021,0.8706951530612245,0.125,86.05671163367697
"dalam pengertian ini, sistem komputer digital adalah contoh sistem pengolah data","dalam pengertian iko, sistem komputer digital adolah contoh sistem pangolah data","dalam pangartian iko, sistem komputer digital adolah contoh sistem pangolah data
",0.8070557274927981,0.9139118457300276,0.09090909090909091,91.01784985340352
"pada tahun 2011, ia bermain bersama tim u17 dan mencapai perempat final pada piala dunia fifa u17 2011.","pado tahun 2011, inyo bamain basamo tim u17 dan mancapai parampek final pado piala dunia fifa u17 2011.","pado tahun 2011, inyo bamain basamo tim u17 dan mancapai saparampek final pado piala dunia fifa u17 2011.
",0.8394327083733336,0.9494459833795015,0.05555555555555555,96.50061022050488
glenea algebraica adalah spesies kumbang tanduk panjang yang tergolong familia cerambycidae,glenea algebraica adolah kumbang tanduak panjang dari famili cerambycidae,"glenea algebraica adolah spesies kumbang tanduak panjang dari famili cerambycidae
",0.6580370064762462,0.9835843169176502,0.1111111111111111,93.8209503735233
tugu ini disangga oleh bidang berbentuk balok yang dilapisi marmer dan berdiri di atas tanah yang negara.,tugunyo disangkah bidang babantuk balok nan balapih karamik dan talatak di ateh tanah papamarintah.,"tugu iko ditunjang dek bidang babantuak balok nan dilapisi marmer dan tagak di ateh tanah nan nagara.
",0.07786777655685517,0.41258169934640526,0.7142857142857143,47.60641618650796
"upaya aghlabiyyah untuk mengatasi pemberontakan tersebut maupun permintaan bantuan dari abbasiyah tidak berhasil, dan penguasa terakhir ziyadatullah iii terusir ke mesir pada tahun 909","usao aghlabiyyah untuak mangatasi pambarontakan tasabuik, maupun parmintaan bantuan ka abbasiyah indak barasia, sainggo panguaso tarakia ziyadatullah iii sampai tabuang ka masia pado taun 909","upayo aghlabiyyah untuak maatasi pambarontakan tasabuik maupun pamintaan bantuan dari abbasiyah indak bahasil, dan panguaso tarakhia ziyadatullah iii tausia ka mesir pado taun 909
",0.06942783829411127,0.5241371268656716,0.44,68.97651843518601
"nama asli abu dhabi adalah milh yang bermakna garam, mungkin merujuk ke perairan asin dari teluk persia.","namo asli abu dhabi adolah milh yang bamakno garam, mungkin merujuak ka paraian asin dari taluak parsia.","namo asli abu dhabi adolah milh nan bamakno garam, mungkin merujuak ka paraian asin dari taluak parsia
",0.762465858623486,0.8987385803994801,0.11764705882352941,92.18618599051996
"pada tahun 1936, adnan dilantik dengan pangkat sersan, kenaikan pangkat yang pantas bagi seorang tentara muda","pado taun 1936, adnan dilantiak jo pangkek sersan, kanaikan pangkek nan patuik untuak surang tantara mudo","pado taun 1936, adnan dilantik jo pangkek sersan, kanaiakan pangkek nan panteh bagi surang tantara mudo
",0.30620490882364876,0.7687074829931974,0.25,80.96864523148236
panjang garis pantai indonesia tercatat sebesar 95.181 km,panjang garih pantai indonesia tacataik sapanjang 95.181 km,"panjang garih pantai indonesia tacatat sagadang 95.181 km
",0.4111336169005197,0.7361111111111112,0.25,80.58195934358126
"pertandingan kandangnya diselenggarakan di stadion olimpiade nasional ghazi, ibu kota kabul, afghanistan.","patandiangan kandangnyo disalanggarokan di stadion olimpiade nasional ghazi, ibu kota kabul, afghanistan.","patandiangan kandangnyo disalanggarakan di stadion olimpiade nasional ghazi, ibu kota kabul, afghanistan.
",0.7691605673134586,0.9319727891156462,0.08333333333333333,96.1386716713787
semasa kecil bustaman hidup susah,"sangkek ketek, bustaman hiduik bangsek",samaso ketek bustaman iduik sarik,0.05372849659117709,0.1694915254237288,0.8,37.156348407214274
"keterkenalannya karena karyanya siti nurbaya roman yang diterbitkan pada tahun 1920 sangat banyak dibicarakan orang, bahkan sampai kini.","katerkenalanny karano karyanyo siti nurbaya roman nan ditabikkan pado taun 1920 sangaik banyak dibicarokan urang, bahkan sampai kini.","katerkenalanny karano karyanyo siti nurbaya roman nan ditabikkan pado taun 1920 sangaik banyak dibicarokan urang, bahkan sampai kini
",0.9391044157537525,0.9547042692687815,0.05555555555555555,99.29374976280262
abdul rahim pernah berperan di utusan melayu dan utusan zaman sebagai pengarang,abdul rahim panah baparan di utusan melayu jo utusan zaman sabagai pangarang,"abdul rahim pernah baparan di utusan melayu jo utusan zaman sabagai pengarang
",0.670422683816333,0.8300000000000002,0.16666666666666666,88.35964547499782
somba mengikutinya dengan membentuk gerakan piagam perjuangan semesta permesta,somba maikutinyo jo mambantuak garakan piagam pajuangan semesta permesta,"somba maikuikinyo jo mambantuak gerakan piagam pajuangan semesta permesta
",0.36889397323344053,0.7471655328798186,0.2222222222222222,88.1682479519443
cara membuat kue sangko tidaklah sesulit yang dipikirkan oleh setiap orang,caro mabuek kue sangko indaklah sasulik nan dipikiaan,"caro mambuek kue sangko indaklah sasuik nan dipikiaan dek satiok urang
",0.12278260149096115,0.6777108433734939,0.625,80.696198662339
"abdul rahim dilahirkan di setapak, kuala lumpur, malaysia, dengan nama abdul rahim bin haji salim","abdul rahim lahia di setapak, kuala lumpur, malaysia, diagiah dek gaeknyo namo abdul rahim bin haji salim","abdul rahim dilahian di setapak, kuala lumpur, malaysia, jo namo abdul rahim bin haji salim
",0.5342701923304373,0.8054174558080809,0.23529411764705882,75.54884738134972
fraksi mengantar nama irwan sebagai ketua komisi viii,fraksi maanta namo irwan sabagai katua komisi viii,"fraksi manganta namo irwan sabagai ketua komisi viii
",0.18092176081223305,0.703125,0.25,83.97499493129708
pada musim 2007 ia kembali memperkuat persija jakarta di liga indonesia,pado musim 2007 inyo baliak mampakuek persija jakarta di liga indonesia,"pado musim 2007 inyo kembali mampakuek persija jakarta di liga indonesia
",0.7016879391277372,0.9054545454545455,0.09090909090909091,88.12319643323183
"secara administrasi pemerintahan, pulau ini masuk ke dalam wilayah kecamatan bungus teluk kabung, kota padang, provinsi sumatra barat, indonesia","sacaro administrasi pamarintahan, pulau ko masuak ka dalam wilayah kecamatan bungus teluk kabung, kota padang, provinsi sumatera barat, indonesia","sacaro administrasi pamarintahan, pulau iko masuak ka dalam wilayah kecamatan bungus taluak kabuang, kota padang, provinsi sumatra barat, indonesia
",0.47207580389427084,0.822232927857401,0.21052631578947367,88.78731018998023
kanal uhf frekuensi mhz multipleksing nama nama perusahaan jaringan pemilik 42 642 tvri pasaman barat tvri nasional lpp tvri stasiun sumatera barat lpp tvri tvri sumatera barat tvri tvri world tvri sport,kanal uhf frekuensi mhz multipleksing namo namo perusahaan jaringan pemilik 42 642 tvri pasaman barat tvri nasional lpp tvri stasiun sumatera barat lpp tvri tvri sumatera barat tvri tvri world tvri sport,"kanal uhf frekuensi mhz multipleksing namo namo perusahaan jaringan pamilik 42 642 tvri pasaman barat tvri nasional lpp tvri satasiun sumatera barat lpp tvri tvri sumatera barat tvri tvri world tvri sport
",0.8293181259810137,0.9370312500000001,0.0625,96.32586424930975
"irak dibagi ke dalam 18 governorat atau provinsi bahasa arab muhafadhat, tunggal muhafadhah, bahasa kurdi پاریزگه pârizgah","irak dibagi ka dalam 18 governorat atau provinsi bahaso arab muhafadhat, tunggal muhafadhah, bahaso kurdi پاریزگه pârizgah","irak dibagi ka dalam 18 governorat atau provinsi bahaso arab muhafadhat, tunggal muhafadhah, bahaso kurdi Ù¾Ø§Ø±ÛŒØ²Ú¯Ù‡ pÃ¢rizgah
",0.8702397637697912,0.8946457840101986,0.11764705882352941,87.6608860912629
"di dalam tempurung ada katak,","di dalam tampuruang ado katak,","di dalam tampuruang ado katak
",0.668740304976422,0.8440677966101694,0.2,96.54806444497605
"menurut sigmun freud, histeria terjadi disebabkn oleh pengalaman traumatis yang kemudia ditekankan ke dalam alam bawah sadar.","menuruik sigmun freud, histeria tajadi disebaban dek pangalaman traumatis nan kemudian ditakankan ka dalam alam bawah sadar.","menuruik sigmun freud, histeria tajadi disababkan dek pangalaman traumatis nan kamudian ditakankan ka dalam alam bawah sadar.
",0.6422727797927412,0.8922782735385176,0.11764705882352941,91.3822177952179
lebar parit tersebut antara 48 m dan kedalaman 15 m.,leba parik tasabuik antaro 48 m dan kadalamannyo 15 m.,"leba parik tasabuik antaro 48 m dan kadalaman 15 m.
",0.7071067811865475,0.9054545454545455,0.1,88.54252995280949
"karena guruguru asal india menghina para pelajar indonesia, maka ia mendirikan madrasah darul ulum aldiniyyah, dan menamatkan pendidikannya di sekolah ini","dek karano ado kasus guruguru asa india mancimeeh para palaja indonesia jo asia tenggara, mangko baliau turuik sarato mandirian madrasah darul ulum aldiniyyah, sarato manyalasaian pandidikannyo di sikola ko","dek karano guruguru asa india mancimeeh para palaja indonesia, mangko baliau turuik sarato mandirian madrasah darul ulum aldiniyyah, sarato manyalasaian pandidikannyo di sikola ko.
",0.6320228713923776,0.8490205746993078,0.2413793103448276,87.15676758381129
"makan bajamba biasanya dibuka dengan berbagai kesenian minang, kemudian diawali dengan pembacaan ayatayat suci alqur'an, hingga acara berbalas pantun","makan bajamba biasonyo dibuka jo babagai kasenian minang, kudian diawali jo pambacaan ayaikayaik suci alqur'an, inggo acara berbalas pantun","makan bajamba biasonyo diresmian jo babagai kasenian minang, kudian diawali jo pambacoan ayatayat suci alqur'an, sampai acara babaleh pantun
",0.42461633178803443,0.7502790178571428,0.2631578947368421,72.28358433118551
"ia belajar di sekolah agama, sekolah imam hatip dan melanjutkan ke universitas marmara untuk belajar ekonomi dan bisnis","inyo baraja di sakolah agamo, sekolah imam hatip jo malanjuikan ka universitas marmara untuak baraja ekonomi jo bisnis","inyo baraja di sakolah agamo, sakolah imam hatip dan malanjuikan ka universitas marmara untuak baraja ekonomi jo bisnis",0.6899302125555485,0.8833545802221817,0.1111111111111111,91.62959652793968
"sebelum mengikuti cherrybelle cari chibi, steffy tergabung dalam vogue dancer, dimana juga ada rafael smsh didalamnya","saalun ikuik cherrybelle cari chibi, steffy tagabuang dalam vogue dancer, dimano ado juo rafael smsh didalamnyo","sabalun maikuti cherrybelle cari chibi, steffy tagabuang dalam vogue dancer, dimano juo ado rafael smsh didalamnyo
",0.6262844962765468,0.8819444444444444,0.1875,86.11029439463371
"didorong semangat dan kemauan untuk ikut serta mencerdaskan kehidupan bangsa, maka sekelompok dosen universitas airlangga unair dan institut teknologi sepuluh nopember its serta beberapa tokoh masyarakat seperti moh.","didorong samangaik dan kamauan untuak ikuik serta mancerdaskan kahidupan bangsa, mako sakalompok dosen universitas airlangga unair dan institut teknologi sepuluh nopember its serta babarapo tokoh masyarakaik saparti moh.","didorong samangaik dan kamauan untuak ikuik serta mancerdaskan kahidupan bangso, mako sakalompok dosen universitas airlangga unair dan institut teknologi sepuluh nopember its serta babarapo tokoh masyarakaik saparti moh.
",0.9025139799587886,0.966508125247721,0.03571428571428571,98.15454380415596
upiak isil mengawali kariernya sejak usia 13 tahun sebagai penyanyi daerah di sumatera barat.,upiak isil mangawali kariernyo sajak umua 13 tahun sabagai penyanyi daerah di sumatera barat.,"upiak isil mangawali kariernyo samanjak umua 13 taun sabagai panyanyi daerah di sumatera barat.
",0.4001601601922499,0.7851851851851853,0.21428571428571427,87.14098086823518
klub ini memainkan pertandingan kandangnya di campo de fútbol de vallecas yang berkapasitas 15.500 penonton,klub iko mamainan patandiangan kandangnyo di campo de fútbol de vallecas nan bakapasitas 15.500 panonton,"klub iko mamainkan patandiangan kandangnyo di campo de fÃºtbol de vallecas nan bakapasitas 15.500 panonton
",0.6104735835807844,0.8613412228796845,0.13333333333333333,92.64070338007777
"ia bersama abdullah ahmad menjadi orang indonesia terawal yang memperoleh gelar doktor kehormatan dari universitas alazhar, di kairo, mesir","basamo abdullah ahmad, baliau adolah urang indonesia partamo nan mandapek gala dotor kaormatan dari universitas alazhar, di kairo, mesir","inyo basamo abdullah ahmad manjadi urang indonesia tarawal nan mamparoleh gala doktor kahormatan dari universitas alazhar, di kairo, mesir.
",0.2554318471365747,0.6691919191919191,0.47368421052631576,70.57857138425298
nama ilmiah dari spesies ini pertama kali diterbitkan pada tahun 1935 oleh caporiacco,namo ilmiah dari spesies ko partamo kali ditabik'an pado taun 1935 dek caporiacco,"namo ilmiah spesies ko pertamo kali ditabik'an pado taun 1935 dek caporiacco
",0.5707985352291968,0.8440643218655903,0.15384615384615385,85.85221944091774
tradisi ini merupakan suatu bentuk upacara tradisional minangkabau.,tradisi iko marupokan bantuak upacaro tradisional minangkabau.,"tradisi iko marupoan suatu bantuak upacaro tradisional minangkabau.
",0.4111336169005197,0.854119425547997,0.2857142857142857,89.17281692060021
"tahun 1938 ia memprakarsai berdirinya empat perusahaan, yaitu pt inkorba, pt bumi putera, pt andalas, dan pt fort de kock","taun 1938 baliau mamprakarsai badirinyo ampek parusahaan, iyolah pt inkorba, pt bumi putera, pt andalas, dan pt fort de kock","taun 1938 inyo mamrakarsai tagaknyo ampek parusahaan, iyolah pt inkorba, pt bumi putera, pt andalas, jo pt fort de kock
",0.6150523394042867,0.8319270833333335,0.2,76.88381097804259
